video_id,title,thumbnail_type,comment_id,user_id,comment_date,likes,video_posted_date,viewed,liked,commented
VID1010,Video VID1010,screenshot,C59422,U1022,2025-06-01,10.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,C29190,U1179,2025-06-03,10.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1072,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1086,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1183,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1057,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1156,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1192,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1112,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1052,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1135,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1162,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,C49381,U1127,2025-06-03,8.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1034,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C83493,U1019,2025-06-02,7.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,C47518,U1082,2025-06-01,6.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,C22589,U1070,2025-06-05,2.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1031,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C67986,U1000,2025-06-03,2.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1171,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1136,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1177,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1182,,,2025-06-01,1,0,0
VID1011,Video VID1011,face,C98669,U1030,2025-06-08,8.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,,U1054,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1142,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,C87489,U1098,2025-06-07,7.0,2025-06-03,1,1,1
VID1011,Video VID1011,face,,U1085,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1104,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,C51628,U1028,2025-06-07,8.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,C68479,U1185,2025-06-04,10.0,2025-06-03,1,1,1
VID1011,Video VID1011,face,C92666,U1101,2025-06-03,7.0,2025-06-03,1,1,1
VID1011,Video VID1011,face,,U1199,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1141,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1120,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1011,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1135,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,C73210,U1121,2025-06-03,1.0,2025-06-03,1,1,1
VID1011,Video VID1011,face,,U1089,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1140,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,C70106,U1106,2025-06-04,4.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,,U1077,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1163,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1043,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1124,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1179,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,C44106,U1080,2025-06-05,8.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,,U1029,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1079,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1109,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1004,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1137,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1087,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1131,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1100,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1071,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1013,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,C66596,U1114,2025-06-06,6.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,,U1000,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1154,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1138,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1178,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1191,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1139,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1129,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,C45041,U1116,2025-06-05,2.0,2025-06-03,1,1,1
VID1011,Video VID1011,face,,U1012,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,C36723,U1010,2025-06-05,5.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,,U1180,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,C20176,U1192,2025-06-06,4.0,2025-06-03,1,1,1
VID1011,Video VID1011,face,,U1086,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,C20549,U1175,2025-06-08,1.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,,U1117,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,C38144,U1063,2025-06-06,7.0,2025-06-03,1,0,1
VID1011,Video VID1011,face,,U1056,,,2025-06-03,1,0,0
VID1011,Video VID1011,face,,U1195,,,2025-06-03,1,1,0
VID1011,Video VID1011,face,,U1076,,,2025-06-03,1,1,0
VID1012,Video VID1012,screenshot,,U1146,,,2025-06-02,1,0,0
VID1012,Video VID1012,screenshot,C83352,U1179,2025-06-04,0.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,,U1084,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1199,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,C36613,U1025,2025-06-04,10.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,C74128,U1018,2025-06-03,5.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,,U1175,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1024,,,2025-06-02,1,0,0
VID1012,Video VID1012,screenshot,,U1064,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,C36965,U1150,2025-06-05,2.0,2025-06-02,1,0,1
VID1012,Video VID1012,screenshot,,U1172,,,2025-06-02,1,0,0
VID1012,Video VID1012,screenshot,,U1161,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1054,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1050,,,2025-06-02,1,0,0
VID1012,Video VID1012,screenshot,,U1072,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1105,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,C52238,U1087,2025-06-06,6.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,,U1165,,,2025-06-02,1,0,0
VID1012,Video VID1012,screenshot,,U1033,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,C74875,U1077,2025-06-04,6.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,C35753,U1088,2025-06-02,1.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,,U1016,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1071,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1023,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1013,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1067,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1198,,,2025-06-02,1,0,0
VID1012,Video VID1012,screenshot,,U1124,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,C55235,U1189,2025-06-05,4.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,,U1169,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,C66365,U1081,2025-06-02,1.0,2025-06-02,1,0,1
VID1012,Video VID1012,screenshot,,U1040,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,,U1029,,,2025-06-02,1,1,0
VID1012,Video VID1012,screenshot,C27690,U1141,2025-06-03,2.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,C34567,U1180,2025-06-02,7.0,2025-06-02,1,0,1
VID1012,Video VID1012,screenshot,C51465,U1183,2025-06-05,9.0,2025-06-02,1,1,1
VID1012,Video VID1012,screenshot,C25316,U1041,2025-06-05,1.0,2025-06-02,1,1,1
VID1013,Video VID1013,screenshot,,U1026,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,C51907,U1042,2025-06-15,1.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,C26321,U1074,2025-06-12,9.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,C14697,U1096,2025-06-12,9.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1160,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1091,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,C48857,U1040,2025-06-15,8.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1065,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1001,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C44989,U1046,2025-06-13,7.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1022,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C53795,U1174,2025-06-12,7.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,C83160,U1163,2025-06-14,4.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,C30439,U1018,2025-06-12,6.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1178,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C56723,U1000,2025-06-15,5.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1190,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1032,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1023,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1149,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1117,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,C49659,U1102,2025-06-13,3.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,C87731,U1133,2025-06-10,4.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1050,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1191,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1066,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1152,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1006,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1121,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1147,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1020,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1142,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1170,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1151,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1004,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1028,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,C22839,U1155,2025-06-13,7.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1194,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C64392,U1140,2025-06-14,0.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,C88032,U1132,2025-06-14,10.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,C47945,U1034,2025-06-15,6.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1110,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1068,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C90768,U1171,2025-06-13,4.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,,U1134,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C91634,U1007,2025-06-12,0.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1069,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C85091,U1141,2025-06-13,6.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,,U1112,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1077,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C37894,U1180,2025-06-12,0.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,,U1044,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1158,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,C70242,U1181,2025-06-11,1.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,C47203,U1002,2025-06-13,9.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,,U1029,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1116,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C81473,U1153,2025-06-14,7.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,C40416,U1115,2025-06-10,4.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,,U1060,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1172,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,C29369,U1073,2025-06-15,7.0,2025-06-10,1,1,1
VID1013,Video VID1013,screenshot,C72296,U1114,2025-06-13,5.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,,U1167,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1024,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1187,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,,U1145,,,2025-06-10,1,0,0
VID1013,Video VID1013,screenshot,C67945,U1053,2025-06-15,4.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,,U1013,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1175,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,,U1005,,,2025-06-10,1,1,0
VID1013,Video VID1013,screenshot,C96548,U1099,2025-06-10,1.0,2025-06-10,1,0,1
VID1013,Video VID1013,screenshot,,U1131,,,2025-06-10,1,0,0
VID1014,Video VID1014,screenshot,,U1115,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1175,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,C78555,U1141,2025-06-13,4.0,2025-06-09,1,1,1
VID1014,Video VID1014,screenshot,,U1179,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1037,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1173,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1020,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,C82295,U1117,2025-06-09,5.0,2025-06-09,1,1,1
VID1014,Video VID1014,screenshot,,U1147,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1006,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,C70649,U1052,2025-06-10,1.0,2025-06-09,1,0,1
VID1014,Video VID1014,screenshot,,U1113,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,C81626,U1033,2025-06-12,0.0,2025-06-09,1,0,1
VID1014,Video VID1014,screenshot,C81434,U1024,2025-06-11,7.0,2025-06-09,1,1,1
VID1014,Video VID1014,screenshot,,U1192,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1087,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1129,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1011,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1149,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1097,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1157,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1178,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1096,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1073,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1195,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1135,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1090,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1000,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,C24634,U1032,2025-06-14,6.0,2025-06-09,1,1,1
VID1014,Video VID1014,screenshot,C64044,U1074,2025-06-12,10.0,2025-06-09,1,1,1
VID1014,Video VID1014,screenshot,,U1066,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1082,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1163,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1189,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1139,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1120,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,C86119,U1040,2025-06-09,8.0,2025-06-09,1,0,1
VID1014,Video VID1014,screenshot,,U1196,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1094,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1181,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1125,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1190,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,C84972,U1165,2025-06-14,6.0,2025-06-09,1,1,1
VID1014,Video VID1014,screenshot,,U1084,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1063,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1119,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1009,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,C26705,U1105,2025-06-10,5.0,2025-06-09,1,0,1
VID1014,Video VID1014,screenshot,,U1008,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1054,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1095,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1081,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,C55700,U1150,2025-06-12,8.0,2025-06-09,1,1,1
VID1014,Video VID1014,screenshot,,U1041,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1104,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1108,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1076,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1028,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1158,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1114,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,,U1045,,,2025-06-09,1,0,0
VID1014,Video VID1014,screenshot,,U1111,,,2025-06-09,1,1,0
VID1014,Video VID1014,screenshot,C59511,U1169,2025-06-09,9.0,2025-06-09,1,1,1
VID1015,Video VID1015,face,,U1137,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1146,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1051,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1152,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1131,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C60567,U1179,2025-06-06,1.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1115,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1091,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1033,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,C68975,U1103,2025-06-04,5.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,C88349,U1133,2025-06-07,4.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1147,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1050,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1092,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C99996,U1071,2025-06-03,10.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1183,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,C27899,U1190,2025-06-05,0.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1111,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1193,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1195,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C66665,U1006,2025-06-03,8.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1008,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,C24606,U1090,2025-06-03,4.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1192,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1036,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1169,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1197,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1073,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,C55358,U1063,2025-06-03,6.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1188,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1176,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1078,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C51049,U1113,2025-06-04,7.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,C29174,U1108,2025-06-02,10.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1062,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1005,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1116,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1047,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,C63676,U1001,2025-06-04,10.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1128,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1166,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1144,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C80416,U1002,2025-06-04,6.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1182,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C74134,U1096,2025-06-04,9.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1098,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1025,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1101,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C99212,U1052,2025-06-04,8.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1134,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1177,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1149,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C11003,U1010,2025-06-02,0.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,C93072,U1155,2025-06-07,2.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,C65654,U1162,2025-06-06,0.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1081,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1110,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1000,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C49454,U1054,2025-06-05,2.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1007,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C73603,U1194,2025-06-03,6.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,C26080,U1126,2025-06-04,3.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,C14105,U1148,2025-06-06,2.0,2025-06-02,1,0,1
VID1015,Video VID1015,face,,U1135,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1185,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,,U1121,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,C33472,U1175,2025-06-04,7.0,2025-06-02,1,1,1
VID1015,Video VID1015,face,,U1141,,,2025-06-02,1,0,0
VID1015,Video VID1015,face,,U1093,,,2025-06-02,1,1,0
VID1015,Video VID1015,face,C92816,U1034,2025-06-04,7.0,2025-06-02,1,1,1
VID1016,Video VID1016,face,,U1128,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,C51436,U1120,2025-06-01,6.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,,U1173,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1003,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,C93371,U1057,2025-06-05,9.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,,U1030,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1072,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1004,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1095,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1134,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,C34638,U1001,2025-06-05,10.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,,U1179,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1160,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1029,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1006,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1016,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1010,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,C97663,U1117,2025-06-02,0.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,C57091,U1090,2025-06-06,5.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,C34835,U1087,2025-06-05,10.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,C12666,U1089,2025-06-06,3.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,,U1020,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1170,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1194,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1167,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1048,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1081,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1102,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1060,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1074,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1002,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1039,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,C99002,U1096,2025-06-06,0.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,,U1181,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1064,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1051,,,2025-06-01,1,1,0
